date,SPY,QQQ,IVV,VOO,VTI,EEM,GLD,TLT,XLF,EFA
2020-02-11,98.7134133336804,101.05045792667728,99.03479856530153,98.2926136957318,96.9843344803175,101.12737577934384,102.97588453607536,100.22304365857595,97.72894378889524,99.36378517177012
2020-02-12,97.93867753624356,99.71938859222914,98.37021557621672,97.61400576351576,96.2127253251249,100.46609984458598,104.33510680790403,99.95238836740693,97.14446156951664,98.48922940499148
2020-02-13,97.77057997787325,100.32478254641768,98.31885104007321,97.56138442975129,96.46963347661527,100.29948865805662,105.06115396055058,99.75717590280445,97.11617486795365,98.24152057715087
2020-02-14,97.9128239715595,100.93689763306806,98.34645053049401,97.99346714696347,96.29023790854806,99.02792823302347,106.23532420253039,100.40599844617559,97.59556714273674,98.73842149202544
2020-02-17,97.94736926407643,100.32311158217027,98.39187443904278,97.93382524357018,96.64252941010298,98.87239687428281,105.44870111317684,100.14607939078455,97.84237134217625,98.43003978193579
2020-02-18,97.18528138616375,99.59228550338814,97.66843083704487,97.10987536756359,95.73603689683283,98.36196765579123,104.13669919915236,99.19064874797809,96.5910389932018,97.56351408147374
2020-02-19,97.53673908142282,101.10031815456193,98.13816504836139,97.43584643808575,96.08277941119174,97.55628016282057,104.12104076318023,98.87654508531205,97.14264167610499,97.4087569416346
2020-02-20,98.0953367180378,102.9266039467029,98.67977991564017,98.04472049866824,96.86491055013299,97.62772538983926,104.32256240553959,98.7590746997486,97.8076211527553,97.48138730642437
2020-02-21,98.16630785110777,103.39284515607395,98.95489037838331,98.24932506817127,97.63954150579674,96.81716771574347,105.2126246843829,98.91295888027946,99.05774645402138,97.06945413192575
2020-02-24,97.38533640889133,101.98882920242703,97.8799287498656,97.40310365985896,96.61335920954896,96.21048165746836,105.66855184938704,100.71809316009941,98.67165201207709,95.99005904651948
2020-02-25,96.5534432234678,101.33851699081944,96.87058796338272,96.83162671076975,96.16223822323113,94.87471165848578,104.10159006539183,102.12237703293906,97.64890405137379,95.90292097657523
2020-02-26,95.0594552946041,99.07764808382315,95.38773174032477,95.35502533570349,94.52143878012974,94.09291301639136,103.25005917710956,102.43944681184772,96.0008241403745,94.76490701832451
2020-02-27,95.78931413893966,99.15372044673664,95.90379944300253,96.25496326941115,95.36326211459148,93.96425685873409,104.72966297512698,102.35443424935242,97.44605063894215,95.48968334848881
2020-02-28,97.84628360162773,102.96168301392434,97.90821809052674,98.43740026512266,97.6444142939235,97.42940510486187,103.61485022717164,102.39526719793383,100.37116397536971,96.42175176532302
2020-03-02,96.73233954316997,100.0956301111521,96.76803929508077,97.42768032502094,97.01194352701333,96.40802772603963,105.36473823268923,101.53867261872583,98.15034446171006,95.33078661085729
2020-03-03,97.15377034284828,100.58537097042124,96.90060106384217,97.83595481027145,97.01787961918461,97.54323941190873,105.72371668038019,100.64462984379607,98.33992972482723,95.114817204003
2020-03-04,97.13865872044175,101.27471264587757,96.75044714476199,97.89148543601868,96.8342131044993,96.62219613689754,105.65717546501287,99.7963439932315,98.01061456265931,94.41336961490305
2020-03-05,99.12861888524434,103.73438932782113,98.61474547678131,99.90747908252098,98.80308720887328,98.27948820378937,106.10560469998724,99.92157387444182,99.96670172314623,95.92211765071539
2020-03-06,98.90127373231682,101.73624351989884,98.17956660974731,99.87502531662948,99.12156756212597,97.75743673196949,106.74393886126965,100.26445380704358,101.39496741919038,96.3444846231384
2020-03-09,98.82089002254956,100.9369490525177,97.8772187733387,99.82401069888384,98.79355818386881,96.07506983297964,106.14353561672925,99.39780432565213,102.23101496443118,96.7684083890566
2020-03-10,98.86001441431749,102.08458566286723,97.92682000724578,99.74139478347591,99.3411923600516,96.68721839550797,105.14762919206942,99.24873486131007,101.7717844739766,95.9993295058631
2020-03-11,99.83472177547506,104.71548324849643,98.68665988245259,100.79603917092561,100.11534999551502,97.04980340482045,104.50533488642402,98.29659506937823,102.91444964603906,96.41497608283295
2020-03-12,100.15491882104234,105.0736376232768,98.96684709785734,100.98616663788513,100.24946637154298,98.17964997046899,105.00516308958478,97.42950254639743,103.32786391529991,97.1361425058982
2020-03-13,98.53071650531248,103.49859636686072,97.28659481837593,99.44584873309374,98.36072615370836,94.62248842640719,103.60677030508734,97.9081503986857,101.57535567652064,95.1047732810111
2020-03-16,99.21417921638938,103.08417383801576,97.94591979396824,99.95695487351607,98.83725001585918,95.29271170452816,102.74265185558733,97.43488988623035,102.92133735137709,95.39682084791743
2020-03-17,100.10104391299402,103.31039788220244,98.88758717608009,101.04886848824448,98.91169610507492,95.22554220587867,103.25282869108143,97.06146903425098,104.15455327209717,95.85620258999444
2020-03-18,100.23616467848055,103.35986765901957,99.18475371736001,101.2209948486697,99.16183327824571,94.87925848351544,102.80478699357315,96.69441622613174,104.52442309191616,95.72947808202763
2020-03-19,100.57723049029204,105.35936424737227,99.6426750553646,101.5153771214318,99.90640752904486,94.72731783373472,100.85800478876558,95.81194534647014,103.83774119035306,95.83008284888611
2020-03-20,100.64381758007008,106.74342899650509,99.75481694235665,101.5507564407222,100.25435540917971,92.38988557085978,101.11200670394243,96.43828353858012,103.06039990904449,96.53861976687398
2020-03-23,101.03587369114693,106.90910271959444,100.23013043488372,102.27252478322887,100.71333671854279,92.98459849096669,100.67602577985785,95.67311624091505,103.97081028452202,96.39450669204905
2020-03-24,101.15693766847305,106.69028432961471,100.41786896833389,102.44292029810028,101.18915606317245,92.52839881528428,100.4459966463457,94.87811496375235,103.8428372560115,96.71319000874136
2020-03-25,101.98023987045354,106.98731680780766,101.35267013338245,103.46805004969106,102.16520960359621,95.27385549014517,99.67824403568675,93.70939091486794,103.76104940315749,98.33096358452508
2020-03-26,102.70395681731522,107.83562652999868,102.10583845236118,104.02884781605388,103.74568853153876,96.05382090608836,99.75080081955268,94.12769559768049,104.85189649947928,99.1208926123301
2020-03-27,101.93747151667824,107.26834477101208,101.62346330371123,103.45842332837898,103.51784121831002,94.77496482913732,98.93226833623197,94.23247323465903,103.98935694065894,99.04898176162926
2020-03-30,100.2610567011567,106.39496898221958,99.94680772367822,101.71260206943353,101.45923874858993,91.47800408313101,99.89217845756177,94.72129802594384,101.33284193618444,96.73001984612506
2020-03-31,99.96990095322423,107.33800172124322,99.62316031915344,101.2041380187415,101.0823110664948,90.91304579328623,97.45304658245662,94.76971181527234,100.85982946687177,96.85385217340064
2020-04-01,101.89889196807407,110.67334285168985,101.4877312822189,102.97558465357372,103.94547330750743,92.6650894752964,97.32656847448696,94.2955865611581,103.14972403283026,98.54550609530916
2020-04-02,101.35967071884093,109.55516484595427,100.95182151206374,102.35747093591795,103.14775674390305,92.27887757467643,97.17702330208839,95.64893302300517,101.03988624716895,98.67842250324294
2020-04-03,102.68959898191122,109.57019217240544,102.2137390292901,103.63272253280988,104.02683698599719,92.60677527526383,96.0849757961143,96.7575962655635,103.0464561722098,100.66805594540504
2020-04-06,103.48853123575034,109.66378210867786,102.92468928183114,104.50408516644585,104.41988198520956,94.05540806055497,95.83318560665933,96.27661877577565,104.34097177907927,101.67636417955288
2020-04-07,103.16181663628153,110.19218379039745,102.44589863169303,104.26922868270618,104.29745139957748,93.4118762093439,96.19080699298107,95.36716394351802,104.4848872002282,101.24755289769453
2020-04-08,102.66861058528025,110.423381288012,101.85942846713496,103.56858276611823,103.25892507096516,93.60485688361008,95.11692319611454,96.92715208037971,102.72739405077995,101.80109103839806
2020-04-09,102.93620990177187,110.68594241049234,102.04365467954648,103.89526335754992,103.52120716992592,95.01834948917326,95.230370842792,97.00332282690403,102.80885738061805,102.01007935317338
2020-04-10,103.3052312034157,109.77500167623204,102.2101861691819,104.37473220983226,103.95885060287145,95.12759584325946,95.24941178935579,97.21591382574817,102.90377040990757,101.87498829723178
2020-04-13,103.55865227390117,109.310501928776,102.5183894393848,104.3757351770974,104.57921703547038,95.85259261161906,95.49160801367101,97.97995930096833,104.1214561833088,102.7244502796702
2020-04-14,101.70333174900261,106.03410966078603,100.6109676098282,102.52860046679201,102.8697362516727,93.37475689091521,95.85639885933682,97.84238036383574,101.66906411566326,100.10929944544573
2020-04-15,100.80933264268839,103.91907571298253,99.59756131953662,101.78917987344347,101.6374563925424,95.39538661211512,96.41666985412522,98.24210079641594,100.17689498702002,99.67397167813644
2020-04-16,100.27388013259527,103.37028065873244,99.43558006939006,101.24056893893484,101.48538149468303,94.11642646417869,96.46801903434695,99.87654472888704,99.22243681593062,100.2372326110265
2020-04-17,101.03984086822571,103.87036992644234,100.27811704397129,102.14778964562213,102.48436403297023,93.10103620405319,95.77712539455013,99.49021895925941,100.02072139901279,101.33436517378132
2020-04-20,101.26918315668946,103.13960974241287,100.55827484998589,102.4667306259402,102.9152502175527,94.45154162431524,96.54543785366505,99.83627659970627,100.22361254938232,100.54187036851394
2020-04-21,101.75708836603236,103.88201957012954,101.07740202693836,102.7692194832702,103.04620946787935,96.02866179541857,96.50100065758546,100.3042177756939,100.76867758569439,101.01306278601878
2020-04-22,102.77289888592695,104.70391951688485,102.09072504804728,103.71712529799612,103.93712649749133,96.59753968566827,96.6477271325766,99.661252002635,102.59198023412056,101.42368320240833
2020-04-23,102.62836844591867,104.20084063963864,102.15903495396188,103.6021670520298,104.15198807434496,94.81116493274345,96.93856870049264,100.46758704765222,102.4617484565481,101.92395143304486
2020-04-24,102.14330753517989,104.70122356947329,102.01439671792778,103.06469571467163,103.50446630965399,95.94162699615052,98.46827903248264,100.17156274130117,101.66807399116749,101.28266651612418
2020-04-27,100.81651748014981,102.42818521022163,100.5592539944564,101.62871687976407,102.13922456393219,94.9601143318022,100.07297970784299,99.69561405509828,100.71262051778886,99.88667568284211
2020-04-28,100.81426356499561,102.9353391921611,100.39711379056591,101.68222308118592,102.19738370245757,95.47522599445978,100.38196971471962,101.79777455759609,100.34405240543221,99.55845712821785
2020-04-29,100.23078465718353,101.82956180339401,99.73189520126202,101.271131964362,102.08771574683333,94.29459493398927,99.6897917850367,102.37906822060847,99.3752649974002,99.37264113515141
2020-04-30,100.48383169018355,101.010086628802,100.20186780323743,101.78429599602681,102.14196181295947,94.08529398552022,99.97064898275208,102.62058337235551,100.00473361796078,100.80591469512295
2020-05-01,100.3525580213599,100.27367638688148,99.87668178668592,101.54754766828636,101.99956495205743,95.90123647110053,99.53355681188197,102.87027940447857,99.83489424256281,101.38723509411822
2020-05-04,102.99030331860195,102.9650719778115,102.40452795685924,104.3449604443698,104.94878228786062,100.44460484640003,99.87451227287075,101.8844974856151,103.11150823339122,104.61444183241986
2020-05-05,103.8949938761425,104.41294051233166,103.45230981475993,105.4279781727997,106.373587096638,102.03955430195106,99.67206989285398,101.79720650071258,104.80872337506443,104.96919790869362
2020-05-06,104.33144294424378,104.6289425292821,103.88728478633912,106.05954620904079,106.89669537540787,102.48896319982495,98.40283049696086,102.34657071087858,105.66344520438953,106.75098282445796
2020-05-07,104.05783604831215,104.47938360125744,103.65480439419663,106.02221575065354,106.5835223255411,102.53194053282752,99.02705957194966,102.59902292675885,105.07919122769091,106.59631424732979
2020-05-08,105.24008267804548,105.0817032143956,104.84094781628588,107.10850377741224,108.24135828431038,101.84611892534936,98.43941407034663,102.64132996533344,107.327221853524,107.70124088677593
2020-05-11,104.70266246535176,105.9033249200888,104.096865036249,106.23486182461815,107.84579852315481,100.7333553161563,97.58091924516758,103.41482553717994,106.83895957383618,106.80426441741038
2020-05-12,103.40946360393566,105.04716421243914,102.91951864168811,104.92148280165729,107.16481667007875,98.28182212988672,96.33836274236984,103.17164672870378,105.31457709770031,105.68561674666807
2020-05-13,103.20747077510894,105.0811725711955,102.53835398263975,104.9342687844959,106.92791711675838,99.3395013027541,96.70201410550389,103.64321057384298,105.39785639701522,105.76029090826205
2020-05-14,103.92770037127175,106.97584635009447,103.27607880649666,105.76627096962395,107.65261456649348,101.66093990244809,96.06116320891338,105.05504396311287,106.18749786315497,105.54956485760496
2020-05-15,104.11154060778591,106.66950709655538,103.58116180082516,105.85372637695141,107.6878403970468,99.6267770575963,95.67232278629379,102.90774331455077,105.46271294943304,106.19898495962492
2020-05-18,104.98937366870618,108.06071852418097,104.30274882181737,106.73055430845886,108.60689268958446,99.09535721280625,96.99297651480748,103.46303838305974,106.31973821802015,107.06176414287198
2020-05-19,105.26022670045192,106.78714060298455,104.53289037307076,106.89994470082071,108.5294364062351,99.00188429408286,98.65811807826448,103.97327018980134,106.27965501574592,107.68298474056175
2020-05-20,106.806202554087,109.3624195028869,106.0622167126607,108.3549915200766,110.39981881429935,100.85152179791295,99.39204648215755,104.15232987110579,108.64674247590571,108.83563450721796
2020-05-21,108.2853936715001,111.29940312294386,107.8345409661523,109.7334654852308,112.59888238690314,102.42260119300217,98.69361639507066,103.37648278960008,110.13172443884804,110.545447195126
2020-05-22,108.90937916534023,111.5853501364385,108.44645797598231,110.69664130318611,113.91396307314143,103.49221782755372,98.71145454164946,103.34608323478649,111.20458592971684,110.46665447629915
2020-05-25,108.67896177292016,109.96604164123045,108.28127306011177,110.56700510696311,113.49118589109662,105.13959961878992,97.6351246887958,102.15834277418514,111.06134345265258,110.92393644946716
2020-05-26,110.59189648395267,111.86057579980687,110.33760255930886,112.48791889091014,115.44512585504998,108.01041397695785,98.11071501335799,100.37227139825184,114.16927031830106,113.71271274530174
2020-05-27,109.94914369265885,111.42692398734422,109.78032969797549,111.88265766963028,114.560932634804,106.5486753211547,98.17630516126495,101.54342609972244,113.74636174116131,112.81952050176554
2020-05-28,110.86043980568085,110.19581331819595,110.86254637637273,112.52252862292131,115.38353520277083,106.01276757143394,96.9485959892849,102.33893263340042,114.49711954665362,113.93794372936352
2020-05-29,110.86080292887097,110.58495731331064,110.87554377118623,112.31835222493078,115.77302476790092,105.3895734433993,95.57469666759646,101.99175393629281,115.42906427557918,114.50716190504338
2020-06-01,110.52453073960842,109.91666193309482,110.49257058972772,112.31273880769245,115.57013598978001,105.57444818040777,96.5674257100296,102.29928668340915,114.85575998523045,114.02997395756185
2020-06-02,110.49740224416107,109.8595246520278,110.58059047377166,112.29427524877647,115.82899011217485,105.42749603691868,96.67606964167665,100.62097510187414,115.38729088268241,114.22817871194574
2020-06-03,111.66766668011816,108.89782045734337,112.07277999983265,113.44963659333003,117.50603399527971,105.2271642783791,97.17383390394836,99.47807606958008,116.347553628917,116.70003955278571
2020-06-04,111.50634454025021,108.89089404712202,112.05155496078592,113.3677877800281,117.39785375777569,105.49660897338107,99.44407457422177,99.48793673177175,116.27068088030954,117.26096568387506
2020-06-05,112.80947519679701,111.34467435110062,113.45141213270573,114.49367224068119,119.43754726259515,105.2786334188345,99.65493415783776,98.57770585284845,117.74261479367468,118.79246527158199
2020-06-08,113.22936069846293,112.17852750953574,114.13156374417188,114.99023143966545,119.7926583685776,106.81336962348777,100.77703153016493,97.48967315710846,118.60782057140618,119.70382993106648
2020-06-09,112.94404674561778,112.98159704296644,113.82310377054436,114.72440252607028,119.42305434988612,106.54591383298101,99.80339468784332,96.39921127679018,119.29527656157757,118.80111295567868
2020-06-10,111.87435703009707,109.99344998566538,112.6539631885886,113.43561050018745,118.9368728437137,106.76963077921961,99.2842174005543,98.509205336741,118.6465358674592,117.48521752687127
2020-06-11,109.14322146489661,108.66811290601557,109.71450508216046,110.43557984517984,116.40788653114447,107.16614591703934,100.85465088289118,99.64225393698473,115.7544601721462,115.3161786870901
2020-06-12,110.03367439388134,109.93470307995314,110.61754576672217,111.31815308577595,117.07514390207973,107.64640511060695,99.22241711917832,99.3680281025669,116.16881669118332,115.44077113596359
2020-06-15,110.28586889740282,111.35945428969045,111.01392295177406,111.3224104083229,116.96243541468236,109.03472351497005,98.32460938868583,99.14109076686212,116.80452393610477,115.01522411935703
2020-06-16,110.45564952597687,110.48290069708911,111.08861771452423,111.54330691789735,116.52594481546012,109.72757397145665,98.32787973877663,99.58311623639513,117.13453450382177,116.11551171956542
2020-06-17,110.64782541299985,110.36535254436251,111.29984210700113,111.82231145879271,116.75376947776073,109.94010776975426,97.70051121164698,99.00434444577938,116.44711216854655,117.51900279636239
2020-06-18,109.32134244520068,108.27565559712824,109.8670487555611,110.63628726550414,115.23140014387056,110.19877318314191,97.22886216703559,99.57202136072172,114.33611260364628,117.65798986365503
2020-06-19,108.07203164390064,107.0769410159121,108.72243095155474,109.44941752751996,113.83573523592219,108.78372237391834,97.40905203243778,99.76984160487952,113.45048920754482,117.90707065931427
2020-06-22,107.51766567365513,105.38026917121064,108.15722970357041,109.29425035941777,112.94639247072324,110.2723607078756,99.04127704413675,99.46073937742054,113.1332885650459,118.46379970451413
2020-06-23,107.15861370852753,104.81724712774093,107.71104204587793,108.77637151510098,112.3255100766126,108.35400457258702,99.1399858240379,98.92556329205247,112.83747065711727,116.98162785059047
2020-06-24,107.56779045354234,105.93190672456714,107.81266753354556,109.24617047760124,113.22627769482607,107.23210065294198,100.71177867338581,99.19591230914594,112.86872458341095,117.35810372081808
2020-06-25,108.22634861773442,106.75362896935536,108.54973996848574,109.76503834562008,113.99454915838912,106.11019436597068,100.58538134718165,98.30692234923383,113.17256348526654,118.90819219995335
2020-06-26,109.47546027794888,108.68148266806352,109.62012629460335,110.96976286095408,115.79547088092448,107.45464054022207,102.72946223629764,98.35618590464055,114.74813072676908,119.98666281222043
2020-06-29,109.67512352914987,108.79622675247013,109.92919703286093,111.32197941063895,115.70821727795757,105.9878558143997,100.99052384536313,98.75037447268643,114.27310499966762,118.64849144641482
2020-06-30,110.15795254418312,111.36905465302172,110.40786729924388,111.94105463299383,116.25829260154742,106.29784910813174,101.86189265767838,98.41610039156163,114.99200121848983,119.36536924851504
2020-07-01,109.47078824970372,111.36544981114068,109.69924004569584,111.13078000716621,115.73781614863448,104.54265387082127,101.98559734763349,98.59047565206963,114.85234787346006,118.97847436662539
2020-07-02,109.49530615057516,112.06596576893715,109.94118455507191,111.24414381504766,115.77206549999094,102.97800911595813,101.00386461559768,98.35195279703773,114.48149133850146,118.85945103224078
2020-07-03,109.61002619187516,112.64229644181785,110.04471225605279,111.43711696908969,115.92357106364626,100.74714643351487,100.14221408515094,98.2258758189221,113.84171982361543,119.39392476651918
2020-07-06,111.36727897807799,115.78583050573428,111.75776351469409,113.44639494307802,117.86233181341987,101.90305851946265,99.45400702061367,97.587986594284,115.6341375447135,121.33519279140368
2020-07-07,111.60079604215498,116.07670421065075,112.05988240616544,113.87504661086942,118.49158440166481,100.36141733264292,97.11051954640413,98.32411459603733,115.02417232390196,121.40342802134913
2020-07-08,110.34488097516888,113.05871102756004,110.89721199309095,112.72842944699113,116.9241968318535,96.32696977883965,96.75066134236795,98.96247473824221,112.63466834994789,120.21644617537154
2020-07-09,110.38040469004962,113.58497899130438,110.9519474137791,112.60898831314476,117.4352533210965,96.1601102832181,96.75793885032425,98.20028002263443,112.3858920707858,119.60783604997293
2020-07-10,110.24064767437373,114.84754894473829,110.59745599293953,112.21064059546637,117.8677183850684,95.78903419468881,96.19744613256506,99.11637585928943,111.83766037560636,120.7612756487791
2020-07-13,111.04935291792894,115.425432084172,111.74339369631826,112.9287756751549,119.03972083726879,96.7845086891142,97.35054531649753,100.25503963291325,112.76521323437973,121.05033409090078
2020-07-14,111.61852125970488,115.5485394380857,112.6328836979826,113.52435083284843,119.5137052989832,97.45269093119649,96.11408002991736,99.32582279554073,114.14991476343643,121.15528987049113
2020-07-15,110.49953545100433,114.64854067490168,111.70365370699096,112.51307341633276,118.70326385207053,95.64296526635874,94.96182918937231,100.87533687741197,112.64784506200827,119.80216558143306
2020-07-16,112.04207226693723,116.99992252940596,113.32126840823517,114.42012004065643,120.12144383536989,97.96130741970518,94.9237056648396,100.75687271529068,115.36690792795696,121.75776600058347
2020-07-17,112.70526658633054,118.7403817753854,113.92671819542784,114.95389997658232,120.42194647066866,96.30390160684843,96.75811742024784,99.69189117919082,115.97829072798176,122.23255135288184
2020-07-20,113.10885908679906,119.95434444307338,114.47110544253454,115.26637094346623,120.79395575518907,96.93245869703995,96.53475379647878,100.97499456339953,116.743801121298,123.17854458392858
2020-07-21,113.92132919559768,122.00744741706202,115.31533409855462,115.87273120308383,121.8368047280953,96.86160362585761,96.02650645615013,101.30456826339082,118.47420612774322,124.02808081016002
2020-07-22,114.33091995994779,124.05715694403945,115.76595546653768,116.7166718917598,122.51473149579817,95.23300661262873,96.71153004582642,101.55499190354553,119.7824116138571,124.94363537767128
2020-07-23,114.22586216585908,122.82598873232308,115.62682430560392,116.47011762676863,122.16802641726332,95.77161230563925,98.28593554819497,101.93817296702166,118.85880970632618,125.1535132750933
2020-07-24,115.66693805480355,124.09015069696474,117.04914830254585,117.92774615087671,123.40388713152343,97.652179625208,98.09442801986224,101.98332959639265,119.9443432630835,126.3200131166557
2020-07-27,116.56766825358372,124.88474346174661,118.2420340190808,118.769923335763,124.47177480613132,99.43096882525751,96.75967467048446,100.2998186125915,119.96946447835197,128.21128994359688
2020-07-28,115.97630824140455,126.48982342684083,117.55437626276381,118.20497683423199,124.47901353939446,101.22308246163519,98.73613382627012,101.48076359468206,119.94105700471023,128.02904377613058
2020-07-29,116.94541221557525,127.21800154123648,118.3895606795557,119.18278137986582,125.46196211264702,101.4947155405948,99.34316944453552,102.09729307433528,121.111128889616,130.18307354845894
2020-07-30,115.6624817154972,125.41579912790586,116.98497055583701,117.57642185070382,124.04284080660975,100.24594237585475,100.90762977991305,102.95924104611514,118.93002669231676,130.23883204392908
2020-07-31,117.15049178181968,127.85069159851513,118.43726766832164,118.91207453788077,125.50184924026917,102.75758248673338,102.62562299679499,103.97653417256245,120.31252624773363,130.9489912175531
2020-08-03,117.37284215903362,126.49558975305276,118.71491089541166,119.11107675513644,125.55090674132138,101.05586653568356,103.14138452152717,103.48123259911254,119.7806603401532,128.9424808354359
2020-08-04,117.39618598300923,128.17761520933325,119.01964601467161,119.0576946199731,125.32790348393014,101.59832088290324,102.21287045449982,103.76008845002377,120.29585367267404,129.90287202200005
2020-08-05,117.33359907465832,127.91237127312056,118.8089880444199,118.85560485609923,125.17004375931553,101.95194655680253,103.1370816194676,103.09682895548261,121.19644400238589,129.61382055014096
2020-08-06,117.36420700019549,127.26021516152359,118.43131790230912,119.03639562400367,125.5162928915581,101.62580607989138,103.23691300136421,103.55937332835721,120.17947479831133,129.22441032515687
2020-08-07,118.36387973864649,127.36137930877685,119.48037793483672,119.80938735397646,126.79753735560755,102.40457661698818,101.63707320627444,104.36787728429937,120.82642784535385,129.6350358442079
2020-08-10,118.65989122074434,128.81433780182857,119.60388901014831,120.11711937797791,127.30450638620098,103.45158095007814,101.81884059007751,103.99916394998586,120.60023430949293,129.99914636781335
2020-08-11,117.4404491147383,124.58775142512135,118.46104543298932,119.04845623828801,124.99690250620259,101.21073892911446,102.54962523715044,106.12402433859447,119.20388323604205,128.15022087807648
