ticker,Date,close,high,low,open,volume,ret_1d,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume
SPY,2025-03-11,551.0911254882812,559.1208032031337,547.2250381485285,554.5409384975098,88102100.0,-0.008312900806654588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-12,554.0155029296875,558.2186634905289,548.8805050365849,557.2868261582678,69588200.0,0.005306522471787645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-13,546.6302490234375,554.2534547102391,544.9053726595178,553.6388449829802,74079400.0,-0.013330410191043529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-14,557.9212646484375,558.9324239905063,546.6995862320014,551.2794507149214,62660300.0,0.02065567290718273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-17,562.2235717773438,564.7613323506962,557.4652177604464,557.9013981951625,49008700.0,0.007711315917698913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-18,556.1468505859375,560.1121055231899,554.203853884888,559.8939850390469,66041400.0,-0.010808371431663799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-19,562.2037353515625,565.9905608911315,556.7515100807932,557.9410986045036,66556000.0,0.010890801160239771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-20,560.5780029296875,565.6138937221895,557.7130916703615,558.4367918514132,62958200.0,-0.0028917140169094635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-21,560.762939453125,561.6677826377718,554.8469278493619,556.0897976294804,83763000.0,0.0003299032828099069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-24,570.8053588867188,571.86926269199,566.9474862667257,567.5440394813636,58766800.0,0.01790849345962031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-25,572.177490234375,573.1220227068575,570.4175672260229,572.0183689196199,38355700.0,0.002403851551660896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-26,565.3466796875,573.0425195248911,563.9546412826954,571.9090077398645,51848300.0,-0.011938272063231614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-27,563.8452758789062,567.6434930945948,561.717468314772,563.944681183511,42164200.0,-0.0026557223426582066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-28,552.4904174804688,563.0399428035041,551.903816900767,562.304173568215,71662700.0,-0.020138252254996436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-03-31,556.1991577148438,557.5116354900671,543.750554530121,546.6936920279248,95328200.0,0.006712768433682514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-01,557.7700805664062,559.7288748312798,550.5216860996894,554.270200650382,54609600.0,0.002824389123523119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-02,561.2998657226562,564.1832870343261,551.6452319792124,551.8838532533371,76014500.0,0.006328387411288716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-03,533.6386108398438,544.8442841383162,533.6386108398438,542.0006124868958,125986000.0,-0.04928070817761465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-04,502.3977966308594,522.8703441644736,502.17905033414394,520.6828811973194,217965100.0,-0.05854301689268204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-07,501.5029296875,520.1857262659767,479.0517131179981,486.3995737800916,256611400.0,-0.0017811920142971616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-08,493.64801025390625,521.9854113898446,486.36975741253633,518.8832132196871,165816600.0,-0.015662758816759825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-09,545.4906005859375,545.4906005859375,490.23757127668296,490.62536123459006,241867300.0,0.10501934425982218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-10,521.5877685546875,530.4568711321452,506.4148031681469,529.1344405716377,162331200.0,-0.04381896224348292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-11,530.8943481445312,533.3701351923651,517.1034690516782,520.0267013859047,97866300.0,0.017842787256365567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-14,536.0447387695312,541.1753390049968,530.8147332303623,540.9466097072813,68034000.0,0.009701347627829371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-15,534.5433349609375,540.1312723398183,533.7479104814203,536.5915818220184,56892900.0,-0.0028008927240665837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-16,522.6615600585938,534.8218402750512,517.3221958900297,528.6472408418655,83484800.0,-0.022227898329724827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-17,523.4072265625,528.1400842911512,520.9214870568637,524.6302516664327,79868100.0,0.0014266717908673066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-21,510.94873046875,518.7241309058172,505.55963388256157,518.1871723342323,69368100.0,-0.023802682617838022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-22,524.2424926757812,526.2807870532888,516.2284704641588,517.1730636694438,75948100.0,0.026017800640849797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-23,532.3658447265625,542.3187554782935,530.8346510289886,537.3472764364299,90590700.0,0.015495409403611937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-24,543.5715942382812,544.3073634486632,532.3957187263146,533.6584331737259,64150400.0,0.021048964021112893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-25,547.4990234375,547.9066579905569,540.5886558742968,543.5317931259866,61119600.0,0.00722522891344668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-28,547.7078247070312,550.3924355414467,541.9111238077456,548.2447832861145,47613800.0,0.00038137286203787646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-29,551.1580200195312,552.2815790568998,545.4209141992505,545.7788460995639,47775100.0,0.006299335442844001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-04-30,551.3768310546875,553.3455782199762,538.4311395978207,544.4466177046888,93101500.0,0.00039700236086281926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-01,555.2843627929688,560.8524558505887,554.6778569018302,557.1735491438936,63186100.0,0.007086862410970118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-02,563.527099609375,565.1378539569648,559.1720791327064,561.5086499974077,60717300.0,0.014844172407353584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-05,560.295654296875,563.4177577758883,558.4959812674823,559.3610137868201,38659200.0,-0.005734321055260616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-06,555.6124877929688,560.1365216016732,553.7830174830004,554.747455291201,48264700.0,-0.008358384485032677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-07,557.9490966796875,560.6038493983164,552.8681991631311,556.9548009077818,55588000.0,0.0042054650283336326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-08,561.8367919921875,567.0568450320475,558.4959726115572,562.0157579568283,65130800.0,0.006967831538101654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-09,561.1209716796875,564.2629200033267,559.5499671743652,563.2487187713206,37603400.0,-0.0012740716213365255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-12,579.66455078125,579.6745034500635,573.7484781026347,578.1532016097033,78993600.0,0.03304738200401469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-13,583.4925537109375,585.7197665156716,579.5153706490559,580.0820658308163,67947200.0,0.006603824443858652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-14,584.23828125,585.6203062554047,582.1999263612488,584.4569971907843,66283500.0,0.001278041226610016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-15,587.0919189453125,587.5989588253952,581.7624473439984,582.2198452585625,71268100.0,0.004884373015077159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-16,590.8106079101562,591.1088845286154,585.9186893064182,587.8774230068021,76052100.0,0.006334083036816818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-19,591.4568481445312,592.1429146923263,584.7453513153635,584.7453513153635,68168500.0,0.0010938196195577898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-20,589.46826171875,590.661428858583,586.2368002538279,589.7069436963179,60614500.0,-0.0033621834492569835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-21,579.5352783203125,589.1998657689248,578.5012324590923,585.0834662873492,95197700.0,-0.016850751844510237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-22,579.7639770507812,583.2738097421649,578.0935066667054,579.3363764431303,70860400.0,0.00039462434647918876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-23,575.806640625,578.4912514897796,572.3166525694867,572.6944898379297,76029000.0,-0.006825771490515775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-27,587.7780151367188,587.9370757702034,575.1305403861026,582.7269752337963,72588500.0,0.020790615576653737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-28,584.37744140625,589.3887309946801,583.6416722363929,588.1856112493471,68445500.0,-0.005785472819492488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-29,586.6842651367188,589.8163213976459,582.7269869994868,589.6771054111595,69973300.0,0.003947489357079892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-05-30,586.0280151367188,587.7580801158757,579.9130717022508,585.5706172221718,90601200.0,-0.0011185744002305542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-06-02,589.3291015625,589.4086015340318,581.7227142099362,584.4073250806647,61630500.0,0.005632983987994278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,2025-06-03,592.6898193359375,593.6741624833163,588.4739541013344,588.961210027987,63606200.0,0.005702616355661272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
