date,symbol,price
2025-07-25,IVV,638.1373901367188
2025-07-28,IVV,637.997802734375
2025-07-29,IVV,636.482421875
2025-07-30,IVV,635.5950927734375
2025-07-31,IVV,632.992919921875
2025-08-01,IVV,622.7737426757812
2025-08-04,IVV,632.2650756835938
2025-08-05,IVV,629.2242431640625
2025-08-06,IVV,633.8801879882812
2025-08-07,IVV,633.5313110351562
2025-08-08,IVV,638.3268432617188
2025-08-11,IVV,637.0606079101562
2025-08-12,IVV,643.8003540039062
2025-08-13,IVV,646.1632080078125
2025-08-14,IVV,646.1831665039062
2025-08-15,IVV,644.7275390625
2025-08-18,IVV,644.428466796875
2025-08-19,IVV,641.0187377929688
2025-08-20,IVV,639.3038940429688
2025-08-21,IVV,636.781494140625
2025-08-22,IVV,646.5520629882812
2025-08-25,IVV,643.70068359375
2025-08-26,IVV,646.3128051757812
2025-08-27,IVV,647.84814453125
2025-08-28,IVV,650.18115234375
2025-08-29,IVV,646.3726196289062
2025-09-02,IVV,641.4873046875
2025-09-03,IVV,644.9369506835938
2025-09-04,IVV,650.2509155273438
2025-09-05,IVV,648.51611328125
2025-09-08,IVV,650.1611938476562
2025-09-09,IVV,651.6566772460938
2025-09-10,IVV,653.5210571289062
2025-09-11,IVV,658.9646606445312
2025-09-12,IVV,658.7352905273438
2025-09-15,IVV,662.1749877929688
2025-09-16,IVV,661.2999877929688
2025-09-17,IVV,660.5700073242188
2025-09-18,IVV,663.7000122070312
2025-09-19,IVV,666.8699951171875
2025-09-22,IVV,670.0800170898438
2025-09-23,IVV,666.5
2025-09-24,IVV,664.260009765625
2025-09-25,IVV,661.219970703125
2025-09-26,IVV,664.8900146484375
2025-09-29,IVV,666.760009765625
2025-09-30,IVV,669.2999877929688
2025-10-01,IVV,671.8400268554688
2025-10-02,IVV,672.5
2025-10-03,IVV,672.4199829101562
2025-10-06,IVV,674.8900146484375
2025-10-07,IVV,672.4199829101562
2025-10-08,IVV,676.4199829101562
2025-10-09,IVV,674.52001953125
2025-10-10,IVV,656.2000122070312
2025-10-13,IVV,666.22998046875
2025-10-14,IVV,665.47998046875
2025-10-15,IVV,668.280029296875
2025-10-16,IVV,663.97998046875
2025-10-17,IVV,667.6900024414062
2025-10-20,IVV,674.5900268554688
2025-10-21,IVV,674.4299926757812
2025-10-22,IVV,671.1599731445312
2025-10-23,IVV,674.969970703125
2025-10-24,IVV,680.52001953125
2025-10-27,IVV,688.5999755859375
2025-10-28,IVV,690.3400268554688
2025-10-29,IVV,690.7100219726562
2025-10-30,IVV,683.22998046875
2025-10-31,IVV,685.22998046875
2025-11-03,IVV,686.6900024414062
2025-11-04,IVV,678.8099975585938
2025-11-05,IVV,680.9099731445312
2025-11-06,IVV,673.52001953125
2025-11-07,IVV,674.3400268554688
2025-11-10,IVV,684.8200073242188
2025-11-11,IVV,686.1599731445312
2025-11-12,IVV,686.6400146484375
2025-11-13,IVV,675.4500122070312
2025-11-14,IVV,675.3099975585938
2025-11-17,IVV,668.989990234375
2025-11-18,IVV,663.4500122070312
2025-11-19,IVV,665.9500122070312
2025-11-20,IVV,655.77001953125
